"extid","barcode"
"487098","5010134004992"
"487108","5010134004527"
"487241","4002359653674"
"487252","4002359653681"
"487274","5060123609851"
"487306","5000161022823"
"487317","5000161030163"
"487328","5000161030156"
"487339","7613031441747"
"487340","4000487226951"
"487351","5030536110220"
"487384","5010438019142"
"487405","5030536510228"
"487427","5010438012266"
"487449","5010438012297"
"487450","5010438011887"
"487472","4060800133755"
"487483","4060800133793"
"487494","4060800133779"
"487526","4060800133816"
"487560","4060800133939"
"487614","5010102112018"
"487636","5010102112025"
"487681","5010102112421"
"487692","5010102112445"
"487702","5010102112438"
"487735","5900300594412"
"487746","5900300594795"
"487757","5900300594818"
"487768","5900300594566"
"487779","8410302122591"
"487780","8410302121105"
"487791","9300727330116"
"487823","9300727429117"
"487834","5010599014987"
"487845","5010599014956"
"487856","5010599014963"
"487867","5010599014970"
"487890","5000328441627"
"487911","5000328299983"
"487933","5000328667348"
"488006","5012427016309"
"488028","5012427016408"
"488039","5012427016507"
"488051","5012427025806"
"488084","5012427016606"
"488095","5012427016705"
"488116","5012427025905"
"488138","5012427019904"
"488161","5012427043909"
"488172","5012427016200"
"488314","5011435605635"
"488370","5012461002030"
"488381","5012461002047"
"488413","5010478938816"
"488424","5010478659711"
"488446","5012035926069"
"488480","4014400910414"
"488491","8713600500925"
"488545","5021202550037"
"488556","5021932014434"
"488567","5021932014465"
"488578","5021932014496"
"488590","5050083452017"
"488622","5050083452260"
"488633","5050083452024"
"488644","5050083452178"
"488677","5050083452529"
"488688","5050083452239"
"488699","5050083451911"
"488709","5050083451942"
"488732","5050083452147"
"488743","5050083451973"
"488754","5000177455608"
"488765","5000177455585"
"488798","5010599015755"
"488831","5010599015762"
"488842","5010599015779"
"488886","5060113911599"
"488897","5000237098080"
"488907","5000382025139"
"488918","5000382025160"
"488929","5000382025221"
"488930","5000382025184"
"488941","5000382025207"
"488963","5000363322523"
"488974","5010478437920"
"488985","5010478601055"
"488996","5010478306547"
"489003","5010478533912"
"489014","5010478406582"
"489036","5010478544710"
"489047","5010478392717"
"489069","5010478811072"
"489146","5060122031318"
"489157","5012136006103"
"489168","5000347034992"
"489179","5000347035012"
"489223","5000168149721"
"489234","5034660514688"
"489245","5034660517740"
"489256","5034660517764"
"489278","5000382025313"
"489388","5021684955436"
"489399","7322540375435"
"489409","7322540375497"
"489421","5000143144017"
"489465","5023765013141"
"489476","5023765003036"
"489520","5000328444772"
"489531","40345574"
"489542","7613032414986"
"489553","7613032415006"
"489564","7613032414221"
"489586","5023765013158"
"489850","7622300269531"
"489894","7610400071345"
"489904","7610400071352"
"489948","8717644576168"
"489959","8717644577714"
"489971","5010029211771"
"489982","5017726131647"
"489993","5017726105259"
"490003","5000243678801"
"490014","5017726178345"
"490047","5011417550823"
"490124","5027876080818"
"490191","5000354401527"
"490212","3083680096850"
"490234","5413149697690"
"490278","5413149697607"
"490300","5413149704619"
"490311","5413149700031"
"490322","5413149700185"
"490333","5413149700246"
"490344","5413149700123"
"490388","5413149694200"
"490399","5413149694170"
"490409","5413149694262"
"490410","5413149694293"
"490421","5413149732520"
"490432","5413149732551"
"490443","5000237097724"
"490454","5000237097731"
"490465","5000237097748"
"490476","5000237080177"
"490487","5000237080191"
"490498","5000237080214"
"490508","5000237092668"
"490520","5000328156712"
"490531","5000328883441"
"490607","5010169050346"
"490618","5010169050339"
"490630","5017375140601"
"490641","5017375140625"
"490652","5017375140632"
"490663","5013050051064"
"490674","4001686522066"
"490728","5011417547694"
"490739","5011417547977"
"490740","5011417547717"
"490751","5011417548127"
"490805","3574660420913"
"490872","5000328674353"
"490904","5000159417426"
"490937","5900951027031"
"490948","5011898007021"
"490959","5011898001227"
"490960","5011898009025"
"490993","5011898003047"
"491000","5011898006048"
"491011","5000117004415"
"491033","5011898002934"
"491044","5011898002835"
"491066","5011898001784"
"491077","5011898001685"
"491088","5011898002538"
"491099","5011898002132"
"491132","5011898007335"
"491143","5011898002040"
"491154","5011898001043"
"491176","5011898005799"
"491264","8720400029341"
"491275","8720400027224"
"491286","8720400075539"
"491297","5017764112158"
"491329","5017764115074"
"491330","5017764119027"
"491341","5017764114022"
"491352","7622300314934"
"491363","7622300319120"
"491374","7322540367782"
"491385","7322540368192"
"491406","5050083458385"
"491428","5050083458354"
"491440","5000347083679"
"491473","5055028382091"
"491484","5055028382107"
"491495","5055028381988"
"491505","5055028381919"
"491527","5055028321243"
"491538","5055028321311"
"491549","5055028381735"
"491637","5011308006132"
"491660","5011308886123"
"491682","5011308006118"
"491736","5011308006286"
"491758","5011308006231"
"491769","5011308006248"
"491781","5011308006187"
"491792","5011308006194"
"491813","5011308006200"
"491846","5012144014381"
"491857","5012144014480"
"491989","5010284015428"
"492052","5010159984712"
"492063","5010159984729"
"492074","5010159984668"
"492085","5010159984705"
"492096","5011417551387"
"492106","5449000159311"
"492117","5060166690007"
"492128","5060166690069"
"492140","5601012011425"
"492151","5601012001310"
"492162","5601012000665"
"492173","5010327655567"
"492184","5010327902616"
"492205","5060122031431"
"492216","5060122031479"
"492238","5010431600651"
"492272","5000328778235"
"492382","5000434600789"
"492393","5000434600680"
"492414","5000434600659"
"492447","5000434600581"
"492458","5000434600628"
"492535","5000433011326"
"492579","3254474004669"
"492591","5011941438062"
"492645","5010677014106"
"492656","50715701"
"492700","5010102112308"
"492733","5010102112315"
"492788","8711000257180"
"492799","8711000257159"
"492810","8711000257128"
"492919","5000117004477"
"492942","5011941127034"
"492964","5011941437034"
"492975","5011941621020"
"492986","5000158101425"
"492997","5011524006060"
"493004","5011524006084"
"493015","5011524006022"
"493037","5011524006008"
"493048","5011524006046"
"493103","4001683329019"
"493125","5035766041498"
"493169","5028081001216"
"493170","5010029211603"
"493181","5010029211504"
"493202","3574660049749"
"493246","5010663805985"
"493257","5010663806005"
"493268","5010663805961"
"493279","5000237098646"
"493291","5000237098653"
"493301","5000237098677"
"493312","5000347005114"
"493345","5011898002736"
"493543","5000328161716"
"493631","5029053532660"
"493642","5029053532608"
"493664","5029053532622"
"493675","5029053532646"
"493686","5029053532653"
"493697","5029053532615"
"493718","5010029211733"
"493730","8718114089850"
"493741","8718114089867"
"493763","8718114089843"
"493774","8717644952757"
"493785","5410853032984"
"493796","5410853033011"
"493806","5410853032953"
"493817","5410853032922"
"493840","5010287004115"
"493884","5013803701208"
"493895","5013803701307"
"493905","5013803701406"
"493950","9312088451614"
"493961","6009676511074"
"493972","6009676511081"
"493983","5410316992459"
"493994","8412765008504"
"494001","3017760628198"
"494034","5413149731981"
"494045","5413149732018"
"494111","5413149732476"
"494133","5413149732483"
"494144","5413149710726"
"494166","5413149710757"
"494177","5413149737655"
"494287","5000168151861"
"494298","5000168151878"
"494308","5000168152004"
"494319","5000168152011"
"494342","5000168151991"
"494364","5000168152103"
"494375","5023274066560"
"494584","8722700479475"
"494595","8722700479451"
"494616","8722700479499"
"494649","5000347029462"
"494814","5000159414197"
"494825","5000159419925"
"494836","5000159414234"
"494847","5000159414173"
"494858","5000159405140"
"494869","5000159415392"
"494870","5000159415378"
"494881","5000159415385"
"494892","5034660518679"
"494902","5034660518297"
"494913","5034660518686"
"494924","5000382025368"
"494935","87171044"
"494946","87171099"
"494968","7613031474011"
"494979","4000487226999"
"495019","5010017089801"
"495020","5010017089955"
"495053","5010017088392"
"495130","5011898001586"
"495163","5010478396142"
"495174","5024071270334"
"495185","5024071270181"
"495196","8004260452816"
"495206","5029053028293"
"495239","5000347036347"
"495284","5011061121554"
"495295","5010478614895"
"495305","5010478100213"
"495316","5010478310568"
"495372","7622300294083"
"495383","7622300294106"
"495394","7622300294120"
"495415","7622300294069"
"495437","615357120723"
"495547","615357120730"
"495800","8713906060444"
"495909","5000289924887"
"495910","5410316990790"
"495976","5000433011265"
"495998","5000433010848"
"496005","5000433010909"
"496027","5027876027905"
"496038","5000433010879"
"496049","5000433010930"
"496050","5000433010992"
"496061","5000433011029"
"496104","5000433011128"
"496115","5000433011173"
"496137","5060122031257"
"496148","5060122030380"
"496159","5060122030366"
"496160","5060122031356"
"496182","5010102112452"
"496193","5010102112469"
"496281","5000237098622"
"496292","87311396"
"496302","5000237098523"
"496313","5010314059590"
"496324","84197405"
"496357","5034660517856"
"496401","5000382021032"
"496412","5000382018452"
"496467","5010038049372"
"496490","5010038049594"
"496500","5011061162151"
"496511","5010038049600"
"496599","3029440000279"
"496609","3029440000392"
"496654","5010134006927"
"496687","5012035926557"
"496698","5012035926595"
"496708","5017375032555"
"496720","5010169040255"
"496731","5010169035473"
"496742","5035766381235"
"496753","5035766640790"
"496829","5012389001238"
"496830","5012389001290"
"496841","5012389001283"
"496852","5012389001276"
"496863","5023274066577"
"496885","5010663806562"
"496896","5010663806609"
"496906","5010663806586"
"496973","4060800133878"
"496984","4060800133915"
"496995","4060800133892"
"497068","5000143340198"
"497079","50761012"
"497080","5000143347180"
"497091","5000143240269"
"497101","5000143291001"
"497112","50761005"
"497134","5000143331240"
"497145","50143986"
"497156","5000143281200"
"497167","50760992"
"497178","5000143326079"
"497190","5000143558104"
"497200","5000143558111"
"497211","5000143558081"
"497233","5000143431131"
"497244","5000143238099"
"497255","5000143244090"
"497266","5000143246100"
"497277","5000143246117"
"497288","5000143144055"
"497299","5000143144062"
"497309","5000143144079"
"497354","5010017089849"
"497365","5029053027906"
"497419","5011417549087"
"497431","5011417537459"
"497442","5011417551516"
"497530","5011417551561"
"497541","5011417551554"
"497662","5021932014717"
"497673","5021932014410"
"497684","5021932013024"
"497695","5021932011013"
"497716","5021932013666"
"497761","5000171042972"
"497772","5000171042965"
"497826","8712436102426"
"497837","8712436102419"
"497848","8712436102761"
"497859","5010103913263"
"497936","5021319002917"
"497947","5034660518457"
"497958","5034660518471"
"497969","5000159417709"
"497970","5000159417662"
"497981","5000159419772"
"497992","5000159417648"
"498009","5000159417419"
"498043","5012334005434"
"498065","5000167056556"
"498175","5010153772094"
"498207","5023274049815"
"498230","5011885003647"
"498241","5011885003661"
"498285","5010029211801"
"498296","5410853033042"
"498306","5000143235135"
"498317","5000143235128"
"498339","5000143243130"
